22:55:57.449185,thinking,False
22:58:28.782619,location,couch3
22:58:39.406365,keys,"{'Key.left': True, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
22:58:39.491320,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
22:58:51.966081,thinking,True
22:58:52.567262,thinking,False
22:58:56.702868,wizard,This is a p template
23:42:50.877135,wizard,Template 1.2
23:42:52.205811,scenario,3
23:42:55.029668,wizard,Template 3.1
23:42:56.180870,thinking,True
23:42:58.179598,thinking,False
23:42:58.185586,listening,True
23:43:01.320888,listening,False
23:43:01.325873,location,couch3
23:43:04.888898,volume,0
23:43:07.784805,volume,4
12:04:06.152170,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': True, 'Key.alt_r': False}"
12:04:06.336712,keys,"{'Key.left': True, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': True, 'Key.alt_r': False}"
12:04:06.445543,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': True, 'Key.alt_r': False}"
12:04:06.686429,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
12:04:07.258190,keys,"{'Key.left': True, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
12:04:07.409683,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:17:42.201716,scenario,2
13:17:44.371664,scenario,3
13:17:45.409278,scenario,1
13:17:46.950302,wizard,test
13:17:49.638381,wizard,Can you repeat the question?
13:17:51.582620,wizard,Template 1.2
13:17:54.973728,wizard,This is a op template
13:17:57.549791,listening,True
13:17:58.551251,listening,False
13:17:59.874258,thinking,True
13:18:00.761401,thinking,False
13:18:07.040031,listening,True
13:18:09.170843,listening,False
13:18:09.177816,thinking,True
13:18:13.251882,thinking,False
13:18:13.260975,location,start
13:18:26.629360,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': True, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:18:27.135249,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:18:30.626016,keys,"{'Key.left': False, 'Key.right': True, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:18:30.696144,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': False, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:18:41.202046,volume,2
13:18:42.282653,wizard,Template 1.2
13:18:45.631982,volume,0
13:18:46.490023,wizard,Template 1.2
13:18:49.090287,volume,1
13:18:49.756104,wizard,Template 1.2
13:28:11.608915,wizard,Can you repeat the question?
13:28:13.813499,location,couch1
13:28:15.414967,location,start
13:28:20.335346,scenario,2
13:28:22.117435,listening,True
13:28:22.647788,listening,False
13:28:25.502654,volume,1
13:31:48.297784,scenario,2
13:31:50.132559,scenario,3
13:31:51.914812,wizard,test
13:31:53.151940,wizard,You're welcome!
13:31:54.855308,volume,0
13:31:55.738630,listening,True
13:31:56.616837,listening,False
13:31:57.817930,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.310464,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.338380,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.364112,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.390772,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.418357,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.444356,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.472298,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.497889,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.525758,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.552668,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.579835,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.606704,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.633961,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.660981,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.688143,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.714534,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.742803,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.770741,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.796676,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.823081,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.851576,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.876961,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.905158,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.930424,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.957213,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:58.985419,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.010665,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.039201,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.064665,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.092906,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.118835,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.146646,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.172918,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.199361,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.225898,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.253055,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.280251,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.307507,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.335819,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.360832,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.389072,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.414105,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.440867,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.469674,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.493783,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.521092,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.547120,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.575118,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.600699,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.628784,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.654746,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.682567,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.710504,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.738341,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.764892,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.792861,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.821039,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.846709,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.873602,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.900562,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.927379,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.954117,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:31:59.981421,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.008090,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.036016,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.062835,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.089188,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.117989,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.143570,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.171482,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.197284,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.225424,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.251872,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.278037,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.305714,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.331548,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.358704,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.386154,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.411802,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.439499,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.465274,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.492232,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.519837,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.546465,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.572454,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.600547,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.627689,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.653657,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.683321,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.707733,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.735738,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.763531,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
13:32:00.789338,keys,"{'Key.left': False, 'Key.right': False, 'Key.up': True, 'Key.down': False, 'Key.ctrl_l': False, 'Key.ctrl_r': False, 'Key.alt_l': False, 'Key.alt_r': False}"
